1,45669462823
2,44491706964
3,43324307431
4,42167264224
5,41020577343
6,39884246788
7,38758272559
8,37642654656
9,36537393079
10,35442487828
11,34357938903
12,33283746304
13,32219910031
14,31166430084
15,30123306463
16,29090539168
17,28068128199
18,27056073556
19,26054375239
20,25063033248
21,24082047583
22,23111418244
23,22151145231
24,21201228544
25,20261668183
26,19332464148
27,18413616439
28,17505125056
29,16606989999
30,15719211268
31,14841788863
32,13974722784
33,13118013031
34,12271659604
35,11435662503
36,10610021728
37,9794737279
38,8989809156
39,8195237359
40,7411021888
41,6637162743
42,5873659924
43,5120513431
44,4377723264
45,3645289423
46,2923211908
47,2211490719
48,1510125856
49,819117319
50,138465108
51,-531830777
52,-1191770336
53,-1841353569
54,-2480580476
55,-3109451057
56,-3727965312
57,-4336123241
58,-4933924844
59,-5521370121
60,-6098459072
61,-6665191697
62,-7221567996
63,-7767587969
64,-8303251616
65,-8828558937
66,-9343509932
67,-9848104601
68,-10342342944
69,-10826224961
70,-11299750652
71,-11762920017
72,-12215733056
73,-12658189769
74,-13090290156
75,-13512034217
76,-13923421952
77,-14324453361
78,-14715128444
79,-15095447201
80,-15465409632
81,-15825015737
82,-16174265516
83,-16513158969
84,-16841696096
85,-17159876897
86,-17467701372
87,-17765169521
88,-18052281344
89,-18329036841
90,-18595436012
91,-18851478857
92,-19097165376
93,-19332495569
94,-19557469436
95,-19772086977
96,-19976348192
97,-20170253081
98,-20353801644
99,-20526993881
100,-20689829792
101,-20842309377
102,-20984432636
103,-21116199569
104,-21237610176
105,-21348664457
106,-21449362412
107,-21539704041
108,-21619689344
109,-21689318321
110,-21748590972
111,-21797507297
112,-21836067296
113,-21864270969
114,-21882118316
115,-21889609337
116,-21886744032
117,-21873522401
118,-21849944444
119,-21816010161
120,-21771719552
121,-21717072617
122,-21652069356
123,-21576709769
124,-21490993856
125,-21394921617
126,-21288493052
127,-21171708161
128,-21044566944
129,-20907069401
130,-20759215532
131,-20601005337
132,-20432438816
133,-20253515969
134,-20064236796
135,-19864601297
136,-19654609472
137,-19434261321
138,-19203556844
139,-18962496041
140,-18711078912
141,-18449305457
142,-18177175676
143,-17894689569
144,-17601847136
145,-17298648377
146,-16985093292
147,-16661181881
148,-16326914144
149,-15982290081
150,-15627309692
151,-15261972977
152,-14886279936
153,-14500230569
154,-14103824876
155,-13697062857
156,-13279944512
157,-12852469841
158,-12414638844
159,-11966451521
160,-11507907872
161,-11039007897
162,-10559751596
163,-10070138969
164,-9570170016
165,-9059844737
166,-8539163132
167,-8008125201
168,-7466730944
169,-6914980361
170,-6352873452
171,-5780410217
172,-5197590656
173,-4604414769
174,-4000882556
175,-3386994017
176,-2762749152
177,-2128147961
178,-1483190444
179,-827876601
180,-162206432
181,513820063
182,1200202884
183,1896942031
184,2604037504
185,3321489303
186,4049297428
187,4787461879
188,5535982656
189,6294859759
190,7064093188
191,7843682943
192,8633629024
193,9433931431
194,10244590164
195,11065605223
196,11896976608
197,12738704319
198,13590788356
199,14453228719
200,15326025408
201,16209178423
202,17102687764
203,18006553431
204,18920775424
205,19845353743
206,20780288388
207,21725579359
208,22681226656
209,23647230279
210,24623590228
211,25610306503
212,26607379104
213,27614808031
214,28632593284
215,29660734863
216,30699232768
217,31748086999
218,32807297556
219,33876864439
220,34956787648
221,36047067183
222,37147703044
223,38258695231
224,39380043744
225,40511748583
226,41653809748
227,42806227239
228,43969001056
229,45142131199
230,46325617668
231,47519460463
232,48723659584
233,49938215031
234,51163126804
235,52398394903
236,53644019328
237,54900000079
238,56166337156
239,57443030559
240,58730080288
241,60027486343
242,61335248724
243,62653367431
244,63981842464
245,65320673823
246,66669861508
247,68029405519
248,69399305856
249,70779562519
250,72170175508
251,73571144823
252,74982470464
253,76404152431
254,77836190724
255,79278585343
256,80731336288
257,82194443559
258,83667907156
259,85151727079
260,86645903328
261,88150435903
262,89665324804
263,91190570031
264,92726171584
265,94272129463
266,95828443668
267,97395114199
268,98972141056
269,1.0056E+11
270,1.02157E+11
271,1.03765E+11
272,1.05384E+11
273,1.07013E+11
274,1.08652E+11
275,1.10301E+11
276,1.11961E+11
277,1.13631E+11
278,1.15312E+11
279,1.17003E+11
280,1.18704E+11
281,1.20416E+11
282,1.22138E+11
283,1.2387E+11
284,1.25613E+11
285,1.27366E+11
286,1.2913E+11
287,1.30903E+11
288,1.32688E+11
289,1.34482E+11
290,1.36287E+11
291,1.38102E+11
292,1.39928E+11
293,1.41764E+11
294,1.4361E+11
295,1.45467E+11
296,1.47334E+11
297,1.49211E+11
298,1.51099E+11
299,1.52997E+11
300,1.54905E+11
